id,NUMPOINTS,Elev_mean,Popsum,CoverageMe,Restricted
13411,3,108.166418281172,90,-94.22954603,1
13412,0,116.862394436165,56,-105.1147907,0
13413,0,113.968718967229,60,-112,0
13414,0,117.696458126448,67,-112,0
13415,0,107.473091571452,52,-110.7287379,0
13416,0,102.973514318821,50,-103.495455,0
13417,0,109.199271764316,50,-93.66893009,0
13418,0,112.179499917205,89,-101.9854864,0
13419,0,129.771598808342,293,-107.0346936,0
13420,0,147.741556291391,291,-103.5304268,0
13421,0,156.947202912943,307,-107.5279583,0
13422,0,130.759602649007,288,-110.03543,0
13423,0,108.042039059914,271,-100.3177003,0
13424,4,104.785057471264,566,-92.75379515,1
13425,0,112.207250455223,471,-102.9142216,1
13426,0,114.857994041708,409,-104.3122287,0
13427,0,111.189341277723,551,-109.6245039,0
13428,0,111.951679629323,480,-105.5940909,1
13429,0,103.423535253227,820,-96.88442899,1
13430,0,100.657067196293,941,-94.70269943,1
13431,0,104.253723932473,442,-104.7198587,0
13432,0,114.496358821582,540,-101.5928061,1
13433,3,113.077832512315,667,-89.8454226,1
13434,0,118.749586229725,745,-102.0385792,1
13435,0,125.940913604767,804,-103.9757287,1
13436,0,123.414763323403,792,-104.4012924,1
13437,0,124.179410791129,773,-109.6341281,1
13438,0,129.907315458457,234,-112,0
13439,0,144.641840450182,509,-107.0440093,0
13440,0,153.118660758247,842,-99.83515191,0
13441,3,140.569680938998,827,-93.53435066,1
13442,0,141.526812313803,854,-95.12227036,0
13443,4,149.446044356173,1531,-90.79598531,1
13444,0,158.659004465024,592,-102.2250644,0
13445,0,160.329502544738,1063,-98.67005313,0
13446,0,145.340284673949,1070,-100.10063,0
13447,0,151.868738634485,1052,-101.2705728,0
13448,0,156.506454816286,1667,-99.74438649,1
13449,4,153.80608365019,1343,-90.43038788,1
13450,0,151.195894909688,2029,-94.78628022,1
13451,0,156.622086295255,1490,-98.92358179,1
13452,4,158.837305527971,2314,-94.52975993,1
13453,0,166.629298941799,2528,-90.36529396,1
13454,0,170.658844765343,1685,-95.68351289,0
13455,0,180.616848725588,1150,-91.31619289,0
13456,3,206.60119047619,853,-92.83636971,1
13457,0,223.722883597884,572,-102.9532084,0
13458,0,358.898063875558,437,-106.4126165,0
13459,0,461.519369665135,1071,-104.1958667,0
13460,0,444.22771622292,1357,-105.2186684,0
13461,0,355.427414021164,1641,-99.13884069,0
13462,4,388.534361161227,1658,-90.32978968,1
13463,0,386.848900644735,2061,-93.57886345,1
13464,0,395.88791535791,1612,-92.94296902,0
13465,0,388.30732352455,2708,-93.792077,1
13466,4,386.081692913386,2765,-88.25454974,1
13467,3,368.288029100529,3771,-97.20988977,1
13468,4,363.166639113903,5077,-88.77656655,1
13469,6,381.930610236221,13025,-93.32988441,1
13470,16,367.108814288077,16607,-84.94205078,1
13471,4,379.636619252398,14311,-91.12706005,1
13472,0,408.087940935193,10891,-91.30328749,1
13473,0,572.546536617623,7083,-92.45119136,1
13474,4,522.530500909241,17109,-88.7203565,1
13475,4,485.325184577523,10480,-90.45968776,1
13476,15,453.64643624938,25537,-84.63022674,1
13477,36,508.744916515126,27631,-82.08577283,1
13478,16,590.022641509434,24831,-88.20107028,1
13479,7,852.350140519094,6292,-100.891491,1
13480,0,991.568689039511,2696,-102.6311823,1
13481,0,742.531660104987,1922,-100.6892377,1
13482,4,657.07125144652,3590,-93.77949551,1
13483,0,797.754464285714,2768,-99.09481612,1
13484,0,856.008366141732,4989,-98.84309557,1
13485,4,995.20317407836,4835,-91.34318342,1
13486,4,1156.2927756654,2635,-96.78339509,1
13487,0,985.103001476136,1374,-98.56197993,1
13488,3,948.954703256737,2059,-95.5726727,1
13489,3,1137.10792192882,2672,-93.51182194,1
13490,0,976.974045296743,2650,-92.57333904,1
13491,0,1056.59745412465,2423,-99.12792219,1
13492,0,1149.58766606528,4043,-100.5665448,1
13493,0,1297.87241778218,4006,-98.35102255,1
13494,0,1396.39449090015,3284,-100.2437639,1
13495,0,1397.77983471074,2530,-104.782268,1
13496,2,1320.18347107438,2875,-103.3058741,1
13497,0,1248.64420396786,3420,-94.60426672,1
13498,0,1308.39233184598,3348,-99.57861103,0
13499,0,1469.44176509186,2709,-104.6300195,0
13500,0,1483.61785123967,2189,-112,0
13501,0,1476.63043121823,569,-107.3537558,0
13502,0,751.98132540076,809,-101.4379289,0
13503,0,637.941827797058,1906,-98.74137443,1
13504,0,888.543039842597,2027,-103.3427399,0
13505,0,1195.27764005949,1450,-107.1173672,0
13506,0,518.856346343063,1692,-103.7280021,1
13507,0,167.011403073872,3251,-99.93978089,1
13508,0,216.447687766481,2328,-101.4050169,1
13509,0,266.748801850934,1506,-103.1651523,1
13510,0,323.969334207937,1809,-99.12667217,1
13511,0,248.562386382416,3539,-96.16434272,0
13512,0,341.865551729792,3563,-101.1808234,0
13513,0,588.260244547257,3083,-98.63788687,1
13514,4,929.194458107887,2124,-96.18285575,1
13515,0,812.851974227656,1549,-101.0044266,1
13516,0,1087.14475409836,958,-106.3358329,0
13517,0,789.069221873451,961,-103.2929949,1
13518,0,601.030491803279,1283,-98.23288572,0
13519,0,358.505534445729,2461,-100.7916569,0
13520,4,358.750286932284,3602,-94.86499396,1
13521,0,351.120290812954,2444,-100.2413644,1
13522,0,382.290608097033,2185,-101.0064706,0
13523,0,492.966457369465,817,-103.5224563,0
13524,0,255.174262295082,32,-105.9123064,0
13525,0,118.10307234886,73,-103.5500226,1
13526,0,85.9890145925562,1899,-101.0011454,1
13527,0,67.3934886795571,2257,-103.0108019,1
13528,0,105.802491394853,2912,-98.04826508,0
13529,0,112.921882741536,4303,-98.16762759,0
13530,0,86.2232055063914,4530,-93.73838714,1
13531,4,36.0073758400262,4328,-92.91574,1
13532,0,73.5616325181758,2421,-101.5422169,0
13533,0,55.2139344262295,1882,-103.5711325,0
13534,0,63.6498183019491,2922,-103.3954284,1
13535,0,21.8880511391575,8079,-98.64826832,1
13536,0,1.03980839114635,937,-100.9502585,1
13568,0,5.03992710404241,0,-101.5423787,0
13569,0,12.3457015073712,0,-98.82973419,0
13570,0,16.8487909903942,329,-103.6082498,1
13571,0,20.5670751904604,593,-103.1581777,1
13572,4,26.1184166942696,559,-99.04169406,1
13573,0,38.9044385558132,142,-102.7137815,0
13574,0,51.5304736667771,118,-103.5890151,0
13575,0,64.6384564425306,93,-105.7377912,0
13576,0,65.4933752898311,92,-112,0
13577,0,62.7437893342166,67,-112,0
13578,0,26.7966611018364,393,-107.4512167,0
13579,0,34.2613448161643,379,-101.1194465,0
13580,4,38.4531301755548,572,-93.66504859,1
13581,0,48.270785028155,165,-99.75364859,0
13582,0,47.9236502153031,153,-99.82284908,0
13583,0,58.3412251655629,104,-100.78241,0
13584,0,57.4647350993378,589,-99.31277091,1
13585,0,67.0276490066225,451,-97.31884056,0
13586,0,73.0360927152318,170,-104.8464844,0
13587,0,73.7915562913907,78,-105.8947423,0
13588,0,72.2165921510184,8,-108.8947993,0
13589,0,64.4807087266104,8,-107.353404,0
13590,0,68.7597284318596,2,-107.3369055,0
13591,0,76.3956953642384,2,-107.2393251,0
13592,0,64.7559198542805,2,-102.7005036,0
13593,0,75.1840754841914,36,-100.4204938,0
13594,0,96.9774871709982,43,-103.2191526,1
13595,0,98.0369144181427,43,-108.5033885,0
13596,0,101.187717265353,55,-112,0
13597,0,111.245033112583,68,-112,0
13598,0,101.626158940397,68,-112,0
13599,0,94.7164376758815,59,-109.975894,0
13600,0,103.317218543046,53,-106.0166673,0
13601,0,107.486535303777,53,-104.6021508,0
13602,0,125.452905148154,282,-103.24451,0
13603,0,122.337692435027,457,-98.35643447,0
13604,0,119.116887417219,284,-105.0774817,0
13605,0,120.367593512082,297,-111.384744,0
13606,0,121.057265806024,331,-106.3138872,1
13607,0,115.384207912597,496,-98.48613289,1
13608,0,111.958781658666,576,-102.9173568,1
13609,0,120.61337305528,413,-106.8903136,1
13610,0,113.136852556677,583,-111.3401834,1
13611,0,116.028467394902,536,-106.833086,1
13612,0,109.215988083416,523,-100.7648434,0
13613,3,103.762514360742,894,-92.95279996,1
13614,0,108.731998013574,707,-101.5666249,0
13615,0,111.207512824756,469,-106.1535956,0
13616,0,126.090547922529,595,-96.90262727,1
13617,0,122.639794735971,574,-101.8296163,1
13618,0,130.37166970048,574,-106.8346918,1
13619,0,130.695249130939,507,-110.5098984,1
13620,0,129.824195666448,598,-110.3628246,0
13621,0,130.287700711803,399,-112,0
13622,0,143.74780738044,290,-112,0
13623,0,190.083057577763,434,-103.8242825,0
13624,0,183.236511089043,486,-94.93286602,0
13625,0,341.531017369727,592,-101.3865396,0
13626,0,287.657419566645,361,-99.04805858,0
13627,0,139.878246484698,378,-98.4172917,1
13628,0,151.02068166777,398,-97.17440917,1
13629,4,163.552631578947,459,-87.4784348,1
13630,0,161.930532583526,492,-101.6075171,1
13631,0,180.514520098441,506,-105.8838074,1
13632,0,225.973527465255,903,-102.6380258,1
13633,0,193.472456575682,1739,-101.4056226,0
13634,4,183.292521508934,2522,-96.55045083,1
13635,0,155.013730355666,2080,-93.08480346,1
13636,5,163.284495488105,6049,-84.16220497,1
13637,7,175.973200992556,2423,-91.24786134,1
13638,4,178.584615384615,1118,-94.02723329,1
13639,0,194.794740324181,757,-95.01348785,0
13640,0,212.385069729286,1526,-96.71165843,0
13641,0,443.30466424082,1152,-100.7736837,0
13642,0,342.606286186931,1546,-95.6652491,0
13643,4,342.363215348991,3026,-93.87116814,1
13644,0,302.999343724364,2637,-93.5993202,0
13645,0,272.50760833609,1187,-93.13670608,0
13646,0,319.861846459298,1433,-94.77016374,1
13647,4,315.8105872622,3097,-89.41671119,1
13648,0,351.824446267432,1633,-93.08442297,1
13649,3,327.217902051621,1477,-90.29094005,1
13650,0,356.073094096246,1542,-93.98849795,1
13651,0,369.145669291339,2552,-95.61805382,1
13652,4,396.851827352406,4219,-92.50200282,1
13653,3,415.414158121072,4676,-88.81557854,1
13654,0,406.630966048876,5633,-93.35413986,1
13655,4,408.706962129982,6097,-90.75348062,1
13656,4,420.92904399603,6561,-89.6410775,1
13657,4,591.245939294504,3844,-91.41844431,1
13658,8,522.714285714286,7369,-87.20987145,1
13659,3,474.796228911677,15830,-89.50356107,1
13660,12,461.340223097113,18215,-85.29114954,1
13661,29,546.818121693122,15229,-88.22250502,1
13662,0,753.224739540268,10296,-97.52339104,1
13663,4,743.644520997375,4922,-93.11285931,1
13664,0,1010.8869047619,2065,-103.6019615,1
13665,0,851.350587067967,2512,-97.18258803,1
13666,0,705.243398392652,2372,-99.51080346,1
13667,0,888.791370474459,2048,-96.195382,1
13668,4,976.981319226318,2883,-99.97315088,1
13669,0,1089.83912758281,5168,-96.80589682,1
13670,0,924.826690921118,4690,-98.64868278,1
13671,0,768.758968424533,1845,-95.14255508,1
13672,0,888.950811608461,3764,-94.815166,1
13673,0,1037.16570200099,3533,-94.41261245,1
13674,0,1216.33267748811,3106,-97.8943873,0
13675,4,1272.834187469,2930,-96.12354214,1
13676,0,1233.25123966942,5460,-96.29300261,1
13677,0,1401.86028205969,3487,-97.67381558,1
13678,0,1499.50826719577,3148,-99.28459731,1
13679,4,1579.63327868852,2742,-102.1991366,1
13680,0,1521.13657407407,3045,-103.5299511,0
13681,0,1340.81016393443,3132,-103.8732331,1
13682,0,1410.69289256198,3215,-102.8253427,0
13683,0,1702.55924640555,1943,-104.5505793,0
13684,0,1766.99721265781,1678,-108.014459,0
13685,0,1202.72536375661,1336,-106.5051988,0
13686,3,653.651090342679,2085,-99.02406609,1
13687,4,617.504215572822,2547,-95.01021252,1
13688,0,923.164399278807,2157,-105.5548239,0
13689,0,974.693388429752,926,-104.8489236,0
13690,2,324.861803278689,2232,-100.744854,1
13691,0,288.05618905966,2071,-100.9830693,1
13692,0,242.182584269663,1673,-101.8263013,1
13693,3,336.745081967213,1391,-98.2565082,1
13694,0,334.316476615435,2564,-98.52464798,1
13695,4,228.191280118013,4062,-91.13326844,1
13696,0,336.997685950413,2881,-99.85489717,1
13697,0,812.194098360656,2122,-101.277687,1
13698,6,596.906115702479,2276,-92.27381319,1
13699,0,659.900344205868,1263,-97.9962935,1
13700,0,1089.57643364733,921,-99.45195954,1
13701,0,753.399541134054,1322,-99.57810224,0
13702,0,480.880846141134,1422,-98.35057873,0
13703,0,368.410752335683,2581,-96.13874724,1
13704,0,383.272727272727,2794,-97.46367651,1
13705,4,387.407965907228,2385,-97.25975813,1
13706,0,337.054188005947,2864,-102.5052143,0
13707,0,122.046058023275,352,-104.8844969,1
13708,0,116.00396432111,0,-103.4564761,0
13709,0,134.177184068186,137,-106.8633437,0
13710,0,118.77375491481,1415,-106.2118574,0
13711,0,94.7992730877251,1584,-103.8685971,0
13712,4,78.945737704918,2699,-93.3470836,1
13713,3,50.4665233922962,4982,-91.58140926,1
13714,0,91.2123545797149,4190,-98.12332172,1
13715,0,120.078473484223,1350,-106.026858,0
13716,0,88.1687418086501,1432,-99.18933078,0
13717,0,81.0323859881031,1706,-95.69282389,0
13718,3,24.4232093099492,7340,-98.95196003,1
13719,0,2.15451417335737,2552,-102.4799136,1
13751,3,3.02700016564519,0,-90.68236053,1
13752,0,9.12787808514163,0,-96.91436291,0
13753,0,13.3245526838966,452,-103.3501473,1
13754,0,20.6456245824983,792,-97.54224415,1
13755,0,22.7152559218155,1073,-102.8102014,0
13756,0,48.0359450057976,118,-106.8645423,0
13757,0,56.7928121894667,111,-108.0612109,0
13758,0,65.3471923140633,86,-111.1679244,0
13759,0,56.0369388769256,86,-111.3377608,0
13760,0,37.4400463729712,83,-107.3842542,0
13761,0,25.5057966213978,260,-104.1960382,0
13762,0,28.2906591586618,608,-98.33769531,0
13763,0,34.053651266766,210,-102.9146507,0
13764,0,42.1420765027322,107,-106.8234686,0
13765,0,50.2009276130528,87,-102.057762,0
13766,4,47.3678370321298,323,-93.89023535,1
13767,0,47.1889385659877,412,-93.65344014,1
13768,3,51.0278145695364,173,-94.41764965,1
13769,3,60.4928784365684,279,-93.7130772,1
13770,0,61.4463398476317,156,-97.1910086,0
13771,0,54.8767599801226,9,-105.513225,1
13772,0,58.2626697581981,2,-100.3452487,0
13773,0,62.3052335210335,2,-101.6774224,0
13774,0,60.63646902948,2,-105.6782495,0
13775,3,56.1026660043053,37,-103.9382177,1
13776,0,76.9379036264282,47,-107.6780694,1
13777,0,84.0134083760967,43,-111.2860528,1
13778,0,86.1511339182255,44,-112,0
13779,0,91.6799668874172,68,-112,0
13780,0,99.8299668874172,68,-105.9625882,0
13781,0,87.0825748800265,68,-104.6656726,0
13782,0,89.5422045680238,66,-111.550668,0
13783,0,104.841556291391,64,-110.1116224,0
13784,0,127.019202118854,163,-104.7051213,0
13785,4,125.184271523179,1128,-89.79055355,1
13786,0,114.927519443985,411,-97.94555573,1
13787,0,109.522509102946,280,-110.7878851,1
13788,0,115.269988412514,333,-106.323031,1
13789,0,117.716815623966,364,-99.57064525,1
13790,3,110.323099655229,501,-89.29600306,1
13791,0,113.417080436941,511,-98.59233018,0
13792,0,117.141698394306,480,-105.6352038,1
13793,0,121.900033101622,766,-104.8247884,1
13794,0,114.797120635446,838,-98.33941168,0
13795,0,109.271312696573,963,-96.71862259,0
13796,0,108.573035566584,534,-104.7697651,0
13797,0,122,587,-107.8353165,0
13798,0,128.419258769027,591,-99.52733654,1
13799,3,135.418772563177,554,-89.659385,1
13800,0,132.154673283706,603,-103.2583531,1
13801,0,131.565260545906,701,-109.8993749,1
13802,0,140.072775388687,759,-111.2499824,0
13803,0,138.533333333333,779,-107.0878835,0
13804,0,139.178329197684,604,-110.2308601,0
13805,0,144.323076923077,509,-110.5462671,0
13806,0,179.389755376785,360,-104.2059749,1
13807,0,224.910941897037,112,-106.8702404,0
13808,0,276.629837909362,167,-105.8517324,0
13809,4,167.585345683096,264,-93.78261459,1
13810,0,156.215030624069,373,-99.04151908,0
13811,0,165.084523223371,393,-100.3951093,0
13812,0,174.382795698925,323,-97.22970783,1
13813,0,183.85735561807,472,-105.743338,1
13814,0,224.134942946916,301,-107.2027818,0
13815,0,215.877192982456,529,-107.7145443,0
13816,0,178.320209973753,1093,-101.3997513,0
13817,4,171.59599470374,2113,-92.17744034,1
13818,0,159.362268518519,1708,-100.4447133,0
13819,4,180.433322303111,2148,-91.70528148,1
13820,0,224.265835247785,1641,-96.07412854,0
13821,0,262.676699189681,1254,-100.0425895,0
13822,0,198.406187954997,1789,-94.59172016,0
13823,5,210.867162944582,1476,-91.59646143,1
13824,5,240.945923598479,1012,-90.93900479,1
13825,3,307.389927821522,1203,-94.62054989,1
13826,0,355.224243426492,1753,-94.97073506,1
13827,0,315.496774193548,707,-99.26284793,0
13828,0,286.07418348925,803,-100.7295773,0
13829,0,298.178163771712,834,-101.2496633,0
13830,0,346.675103391232,1011,-99.29254556,0
13831,0,359.153655309295,1068,-96.81369528,1
13832,0,480.313863822806,1930,-95.18455481,1
13833,0,386.026959973536,3703,-95.61247388,1
13834,4,392.682382133995,5732,-91.8413943,1
13835,0,431.247908121411,4411,-95.88444845,1
13836,0,569.672895650736,3325,-95.06349291,1
13837,3,594.40873015873,2423,-90.80450715,1
13838,0,541.117782152231,3479,-90.82629299,1
13839,0,497.835428382402,3255,-95.04537461,1
13840,4,505.547378865553,4184,-87.83454736,1
13841,4,507.922572178478,9499,-87.08533907,1
13842,8,487.863591269841,18621,-86.36310341,1
13843,4,483.220734126984,13786,-90.46871431,1
13844,11,495.110546170248,15954,-88.0873473,1
13845,4,592.764511327931,7766,-88.63660452,1
13846,0,846.430153744421,4741,-98.57276665,1
13847,0,868.739337270341,3120,-91.02292229,1
13848,4,888.766407670689,4247,-91.18657301,1
13849,0,888.427178045958,1405,-97.06100167,1
13850,0,955.906347383959,1819,-97.65980771,1
13851,0,1095.85915027277,1409,-104.7569972,1
13852,0,1225.59629690858,3082,-99.55633589,1
13853,0,868.399868787928,4908,-94.27358391,1
13854,4,940.895850553811,2141,-93.43058792,1
13855,0,1174.5300967689,2633,-95.79225423,0
13856,4,1306.44503223673,4111,-101.122039,1
13857,0,1660.79269300711,1696,-100.3568996,0
13858,0,1308.93998032142,4115,-94.92720899,1
13859,4,1276.79157024793,4427,-91.0553514,1
13860,0,1357.59012629162,3654,-94.56385032,1
13861,0,1523.02380165289,3380,-99.15425097,1
13862,0,1481.62909090909,2734,-99.3632146,0
13863,0,1725.98343719252,2898,-104.0402397,0
13864,0,1400.50826446281,3463,-100.8848296,0
13865,4,1400.24467038373,2193,-99.02181393,1
13866,0,1764.89919021649,1588,-100.646776,0
13867,0,1506.62715199213,1245,-106.3226282,0
13868,0,784.752602875558,1663,-100.7146979,0
13869,0,532.29305785124,2637,-94.86693291,1
13870,0,602.37219216265,2266,-98.3908652,1
13871,4,776.670247933884,1810,-100.7808816,1
13872,0,497.199704869651,2787,-102.7291155,1
13873,0,471.659560403239,1182,-102.903551,1
13874,0,353.273204329288,1674,-103.196102,1
13875,0,304.503800396563,1442,-100.5653205,1
13876,0,304.470568945729,1587,-96.08208899,1
13877,3,261.22554527429,2132,-94.17533999,1
13878,3,227.960491803279,2841,-91.83144189,1
13879,0,477.830964970258,2227,-100.1330449,1
13880,0,678.845435174562,1887,-96.89208443,1
13881,0,439.968440185063,1331,-98.86087566,1
13882,0,626.509424684478,1574,-99.68588952,1
13883,4,857.387475214805,1364,-99.65071457,1
13884,0,639.619570562203,1612,-98.14509366,0
13885,3,401.500330469266,2164,-96.32553227,1
13886,0,435.886903786265,3313,-98.60690108,1
13887,0,292.52998513134,2678,-97.76262061,1
13888,3,132.067540983607,3191,-95.24030619,1
13889,3,130.394780310538,651,-92.37093921,1
13890,4,127.965573770492,0,-95.06348655,1
13891,0,113.580304031725,0,-94.94219,0
13892,0,123.510491803279,1307,-102.1953033,0
13893,2,103.530072703239,2953,-106.4035097,1
13894,0,71.1634158334699,2893,-99.22060641,1
13895,4,133.492650701899,2237,-93.86744277,1
13896,0,43.0175381085068,3184,-96.10048624,1
13897,0,90.7960990001639,2749,-98.97405036,1
13898,3,111.796464563027,1786,-94.97172157,1
13899,0,81.0957063257948,2850,-92.53290197,1
13900,4,45.3075144508671,3420,-92.35619846,1
13901,0,8.25848221603016,2996,-93.12877519,1
13935,0,.53727634194831,0,-97.39259414,1
13936,0,4.36017229953612,0,-101.6781222,0
13937,4,12.3678979625642,130,-92.2233472,1
13938,0,17.213646902948,1304,-99.91746777,1
13939,0,29.7521947987411,1062,-102.7656169,0
13940,0,48.8204108681246,71,-105.1346585,0
13941,0,55.3384131190989,47,-107.0824137,0
13942,0,48.9516235917826,86,-106.5673417,0
13943,0,26.5818151705863,101,-108.5279207,0
13944,0,25.5861723446894,305,-102.8381038,0
13945,0,29.2750455373406,312,-96.12502015,0
13946,0,44.8646902947996,227,-99.12257018,0
13947,0,53.3664678595096,63,-107.3331906,0
13948,0,57.9703593310151,57,-108.817034,0
13949,0,56.8768007948336,201,-105.0165972,0
13950,0,37.9243001490807,260,-104.5042242,0
13951,0,46.5128375020706,67,-99.74901102,0
13952,0,54.3157197283419,57,-102.5210931,0
13953,0,58.1740354363305,64,-99.53304424,0
13954,0,57.4820393974508,17,-105.1282845,0
13955,0,47.2555868233736,9,-102.9609416,0
13956,3,47.7583181592452,4,-90.47052768,1
13957,0,50.3759311372289,3,-103.0004833,0
13958,0,53.9150802847211,61,-107.6619776,0
13959,0,62.0213611525087,100,-108.7253711,1
13960,0,69.1710831401126,73,-112,1
13961,0,95.7385685884692,43,-112,0
13962,0,103.406358668654,60,-112,0
13963,0,89.9561330905479,67,-105.7437346,0
13964,0,85.8273178807947,52,-98.86229726,0
13965,0,81.1053503395726,59,-103.0987255,0
13966,0,106.814269160735,68,-106.412788,0
13967,0,122.51831170964,264,-105.1685482,0
13968,0,97.0223472934944,601,-102.0115617,0
13969,0,94.9135904651548,1201,-98.41639573,1
13970,0,100.718377483444,277,-105.3853956,1
13971,0,100.261711637146,321,-107.4396196,1
13972,0,114.100811123986,362,-102.9540062,1
13973,0,105.189041549412,459,-92.59275455,0
13974,0,108.981466159192,483,-93.15594578,0
13975,0,125.332726369806,602,-103.4851195,1
13976,0,125.594670638861,755,-104.454144,1
13977,0,116.058599569608,2054,-94.94263054,0
13978,4,118.426419466976,2547,-87.75415577,1
13979,0,128.440302184267,574,-101.8233724,0
13980,0,125.055776233035,466,-110.3417694,0
13981,0,129.32484287132,455,-106.0479955,1
13982,0,133.981466159192,624,-102.0214921,1
13983,0,143.89491974185,919,-101.4233559,1
13984,0,141.576063565635,622,-100.9959716,1
13985,0,138.413507697401,1167,-107.2115384,1
13986,0,138.458230756606,866,-103.5451736,1
13987,0,143.073578042328,1056,-97.97568886,1
13988,0,147.274441687345,446,-105.3377405,1
13989,0,149.182028793646,278,-111.0809103,1
13990,0,159.664128455554,112,-112,1
13991,0,169.75798708823,114,-112,1
13992,0,176.252952755906,180,-105.0770817,1
13993,0,161.731214829527,387,-99.25394277,1
13994,0,156.794073828836,433,-100.7337867,0
13995,0,163.196065465366,164,-104.9739424,0
13996,0,175.103608076796,414,-106.2854848,0
13997,0,197.205418719212,290,-110.406888,0
13998,0,215.450215018194,418,-104.5367668,0
13999,4,189.804171494786,487,-93.57392075,1
14000,0,179.790274561694,2489,-97.03543671,0
14001,0,166.549892437531,1046,-101.824709,0
14002,2,173.386535303777,1684,-104.1112019,1
14003,0,243.660548941799,1158,-103.148391,0
14004,0,258.193281482707,924,-106.097035,0
14005,0,233.768734491315,801,-104.4945114,0
14006,0,295.368766404199,734,-99.36494837,1
14007,0,336.254301786896,440,-101.7844548,1
14008,0,402.581664736058,457,-104.0246099,0
14009,0,343.041859695566,702,-98.21784172,0
14010,0,257.617883511075,920,-98.77307627,0
14011,0,238.75248015873,785,-103.7212006,0
14012,0,321.186642420235,430,-105.3323988,1
14013,0,512.230692905573,348,-104.8794904,1
14014,0,716.119934372436,631,-100.7104901,1
14015,0,678.5726806681,1463,-97.79110692,1
14016,0,642.293650793651,2345,-100.6285204,1
14017,4,479.535597112861,3408,-96.88258697,1
14018,0,575.550264550265,3009,-95.28032114,1
14019,0,761.382999834629,2460,-100.5251429,0
14020,4,854.866239947481,2921,-97.28405115,1
14021,0,870.80201786305,1563,-96.50331607,0
14022,3,866.418058541425,1799,-92.92147907,1
14023,4,982.801837270341,1816,-91.58358199,1
14024,4,635.440714403837,5030,-91.00020611,1
14025,4,536.190673061022,7848,-87.77945688,1
14026,4,494.092370795734,11674,-84.9461258,1
14027,8,473.712962962963,10530,-89.95087962,1
14028,4,481.57698032082,10018,-86.90480235,1
14029,4,578.589402887139,5975,-87.92702302,1
14030,4,867.161898462047,3498,-97.23872589,1
14031,0,1017.14779302364,3209,-95.19716647,1
14032,7,1065.87955365934,4580,-89.68857298,1
14033,4,1226.85201719577,1780,-102.2927369,1
14034,0,1385.95072751323,1480,-104.6231593,1
14035,0,1395.45734908136,1441,-105.2635028,0
14036,0,1397.06248966771,1835,-102.209198,0
14037,0,920.596560846561,3598,-95.49405921,1
14038,4,1414.88010496966,1837,-100.3810721,1
14039,0,1388.3906430815,2340,-104.6181137,0
14040,0,1609.35405050836,2036,-106.2844282,0
14041,0,1808.43303571429,848,-103.6530895,0
14042,4,1343.64417989418,4016,-95.77961352,1
14043,0,1333.88764966377,4491,-95.63665104,1
14044,0,1360.00198347107,4594,-92.86160489,1
14045,4,1388.74507874016,3663,-90.27337098,1
14046,0,1543.04842975207,1923,-101.2078192,0
14047,0,1777.21030183727,1282,-103.548717,0
14048,0,1467.01157024793,2556,-96.17967588,0
14049,3,1467.55603305785,2800,-92.54465345,1
14050,0,1509.21203673336,1954,-104.2415932,0
14051,0,1029.45752066116,2628,-105.354664,0
14052,3,583.772548376517,2812,-94.27469031,1
14053,0,531.832920178483,2634,-95.01708042,1
14054,0,546.247786159396,6674,-96.33644178,1
14055,0,540.438016528926,7454,-94.64027273,1
14056,0,681.057067891112,2087,-99.37430121,1
14057,0,538.266027759418,1183,-101.6572539,1
14058,0,301.338016528926,1395,-101.8505088,1
14059,0,214.02820596917,1568,-97.62725214,1
14060,0,242.092711948438,1547,-99.24770133,1
14061,0,232.985735366454,2545,-95.24889241,1
14062,4,248.556033057851,2667,-93.96320509,1
14063,0,559.520413182489,1340,-100.1632219,0
14064,0,539.861983471074,1651,-98.40817165,1
14065,4,360.75815707493,1771,-94.29847704,1
14066,0,526.00479338843,1564,-99.00554798,1
14067,0,366.648466961797,1526,-95.72448266,1
14068,0,405.607107438017,1162,-98.66309315,1
14069,0,452.502295081967,2052,-101.1220032,1
14070,3,239.262227362855,2856,-94.86191456,1
14071,0,128.47262295082,2278,-92.25492347,1
14072,0,112.826611570248,1643,-97.52010717,0
14073,0,148.821639344262,232,-101.8781589,0
14074,0,100.437706543291,126,-99.7071943,0
14075,3,73.9136348738119,947,-92.77874546,1
14076,0,61.4215445154943,3520,-96.29570685,1
14077,0,47.9572042300066,2328,-98.46986143,1
14078,0,77.1764995083579,2045,-97.23099537,1
14079,0,80.6225635943178,2305,-95.94549663,1
14080,0,58.8639344262295,2706,-98.61712517,1
14081,4,71.8098149372108,3267,-97.19185709,1
14082,4,123.980488604689,2331,-94.16345009,1
14083,0,36.0315650305735,4132,-92.83995584,1
14084,8,13.9327979019833,11928,-89.14026997,1
14119,0,5.13734261100066,0,-100.0626171,0
14120,0,10.2239853014866,154,-97.61955559,0
14121,0,16.3119098890177,1104,-102.5250743,1
14122,4,27.0276627463972,0,-102.2820507,1
14123,0,31.3514408744617,0,-104.7458845,0
14124,0,20.5684001324942,33,-99.00443451,0
14125,0,24.2832063597218,79,-103.9901292,0
14126,0,35.3141768797615,357,-106.304416,0
14127,0,33.0051341503809,274,-99.15259049,0
14128,3,58.2536027828392,205,-94.0479549,1
